Datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado
17/10/16 04:51,17.2,63,13.9,57,81,-9999,-9999,-9999,-9999,0,North,14.5,9,1014.5,29.96,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0
17/10/16 05:51,17.2,63,13.9,57,81,5.6,3.5,-9999,-9999,0,Variable,12.9,8,1014.5,29.96,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
17/10/16 06:51,17.2,63,13.9,57,81,5.6,3.5,-9999,-9999,260,West,12.9,8,1014.5,29.96,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
17/10/16 07:51,17.8,64,14.4,57.9,80,5.6,3.5,-9999,-9999,240,WSW,11.3,7,1014.5,29.96,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
17/10/16 08:51,17.8,64,14.4,57.9,80,5.6,3.5,-9999,-9999,260,West,9.7,6,1014.7,29.97,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
17/10/16 09:51,19.4,66.9,15,59,76,0,0,-9999,-9999,0,North,9.7,6,1014.6,29.96,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
17/10/16 10:51,22.2,72,15.6,60.1,66,7.4,4.6,-9999,-9999,250,WSW,11.3,7,1014.4,29.96,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
17/10/16 11:51,23.9,75,15,59,57,0,0,-9999,-9999,0,North,11.3,7,1014.1,29.95,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
17/10/16 12:51,26.1,79,15.6,60.1,52,0,0,-9999,-9999,0,North,14.5,9,1013.1,29.92,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
17/10/16 13:51,26.7,80.1,15.6,60.1,50,9.3,5.8,-9999,-9999,0,Variable,12.9,8,1012.2,29.89,-999,-999,27.1,80.9,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
17/10/16 14:51,26.1,79,15.6,60.1,52,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1011.7,29.88,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
17/10/16 15:51,26.1,79,15,59,50,7.4,4.6,-9999,-9999,290,WNW,14.5,9,1011.5,29.87,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
17/10/16 16:51,25,77,15.6,60.1,56,0,0,-9999,-9999,0,North,14.5,9,1011,29.86,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
17/10/16 17:51,24.4,75.9,15.6,60.1,58,0,0,-9999,-9999,0,North,14.5,9,1011.2,29.86,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
17/10/16 18:51,23.9,75,15.6,60.1,60,5.6,3.5,-9999,-9999,260,West,16.1,10,1011.7,29.88,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
17/10/16 19:51,23.9,75,15,59,57,0,0,-9999,-9999,0,North,16.1,10,1012.1,29.89,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
17/10/16 20:51,23.3,73.9,15,59,59,5.6,3.5,-9999,-9999,0,Variable,16.1,10,1012.3,29.9,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
17/10/16 21:51,22.8,73,15,59,61,5.6,3.5,-9999,-9999,250,WSW,16.1,10,1012.3,29.9,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
17/10/16 22:51,22.8,73,15,59,61,0,0,-9999,-9999,0,North,16.1,10,1012.7,29.91,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
17/10/16 23:51,21.7,71.1,15.6,60.1,68,0,0,-9999,-9999,0,North,14.5,9,1012.7,29.91,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
18/10/16 00:51,21.7,71.1,15.6,60.1,68,11.1,6.9,-9999,-9999,240,WSW,14.5,9,1012.5,29.9,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 01:51,21.1,70,15.6,60.1,71,7.4,4.6,-9999,-9999,0,Variable,14.5,9,1012.5,29.9,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 02:51,20.6,69.1,15.6,60.1,73,5.6,3.5,-9999,-9999,270,West,14.5,9,1012.7,29.91,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 03:51,20,68,15.6,60.1,76,7.4,4.6,-9999,-9999,0,Variable,12.9,8,1012.5,29.9,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 04:51,20,68,15.6,60.1,76,0,0,-9999,-9999,0,North,14.5,9,1012.9,29.91,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 05:51,19.4,66.9,15,59,76,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1013,29.92,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 06:51,19.4,66.9,15,59,76,7.4,4.6,-9999,-9999,250,WSW,12.9,8,1013.1,29.92,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 07:51,20,68,15,59,73,7.4,4.6,-9999,-9999,260,West,11.3,7,1013.4,29.93,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 08:51,21.1,70,15.6,60.1,71,0,0,-9999,-9999,0,North,9.7,6,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
18/10/16 09:51,22.8,73,16.1,61,66,0,0,-9999,-9999,0,North,9.7,6,1013.7,29.94,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
18/10/16 10:51,23.3,73.9,16.7,62.1,66,5.6,3.5,-9999,-9999,0,Variable,11.3,7,1013.2,29.92,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 11:51,25,77,16.7,62.1,60,0,0,-9999,-9999,0,North,11.3,7,1012.7,29.91,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 12:51,26.7,80.1,16.7,62.1,54,9.3,5.8,-9999,-9999,160,SSE,11.3,7,1011.9,29.88,-999,-999,27.4,81.2,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 13:51,27.2,81,16.7,62.1,52,11.1,6.9,-9999,-9999,170,South,12.9,8,1011.3,29.87,-999,-999,27.7,81.9,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 14:51,26.7,80.1,17.2,63,56,11.1,6.9,-9999,-9999,170,South,12.9,8,1010.7,29.85,-999,-999,27.5,81.5,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 15:51,26.1,79,17.2,63,58,0,0,-9999,-9999,0,North,12.9,8,1010.1,29.83,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 16:51,25.6,78.1,16.7,62.1,58,9.3,5.8,-9999,-9999,0,Variable,12.9,8,1009.9,29.83,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 17:51,24.4,75.9,16.7,62.1,62,5.6,3.5,-9999,-9999,160,SSE,12.9,8,1009.8,29.82,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 18:51,23.9,75,17.2,63,66,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1010.3,29.84,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 19:51,22.8,73,17.2,63,71,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1011,29.86,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 20:51,22.8,73,17.2,63,71,9.3,5.8,-9999,-9999,0,Variable,14.5,9,1011.7,29.88,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 21:51,22.8,73,17.2,63,71,-9999,-9999,-9999,-9999,0,North,14.5,9,1011.8,29.88,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 22:51,22.8,73,16.7,62.1,68,13,8.1,35.2,21.9,230,SW,14.5,9,1011.6,29.88,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
18/10/16 23:51,21.7,71.1,17.2,63,75,11.1,6.9,-9999,-9999,0,Variable,14.5,9,1011.6,29.88,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 00:51,21.7,71.1,17.2,63,75,11.1,6.9,-9999,-9999,230,SW,14.5,9,1011.7,29.88,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 01:51,21.1,70,17.2,63,78,7.4,4.6,-9999,-9999,0,Variable,14.5,9,1011.2,29.86,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 02:51,21.7,71.1,17.2,63,75,9.3,5.8,25.9,16.1,0,Variable,14.5,9,1011.3,29.87,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 03:51,21.1,70,17.2,63,78,9.3,5.8,-9999,-9999,0,Variable,14.5,9,1011.2,29.86,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
19/10/16 04:51,21.7,71.1,17.2,63,75,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1011.4,29.87,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
19/10/16 05:51,21.1,70,16.7,62.1,76,11.1,6.9,-9999,-9999,260,West,14.5,9,1012,29.89,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
19/10/16 06:51,20.6,69.1,16.7,62.1,78,9.3,5.8,-9999,-9999,0,Variable,14.5,9,1012.6,29.91,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 07:51,21.1,70,16.7,62.1,76,5.6,3.5,-9999,-9999,280,West,12.9,8,1013.6,29.94,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 08:51,21.7,71.1,16.7,62.1,73,9.3,5.8,-9999,-9999,270,West,12.9,8,1014.5,29.96,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
19/10/16 09:51,23.3,73.9,17.2,63,68,9.3,5.8,-9999,-9999,280,West,12.9,8,1014.6,29.96,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
19/10/16 10:51,25,77,17.2,63,62,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1014.9,29.97,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
19/10/16 11:51,26.1,79,17.2,63,58,7.4,4.6,-9999,-9999,0,Variable,14.5,9,1014.8,29.97,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 12:51,27.8,82,16.7,62.1,51,7.4,4.6,-9999,-9999,0,Variable,14.5,9,1014.7,29.97,-999,-999,28.3,83,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 13:51,27.8,82,16.7,62.1,51,7.4,4.6,-9999,-9999,0,Variable,14.5,9,1014.4,29.96,-999,-999,28.3,83,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
19/10/16 14:51,28.9,84,14.4,57.9,41,7.4,4.6,-9999,-9999,0,Variable,16.1,10,1014.4,29.96,-999,-999,28.6,83.5,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0
19/10/16 15:51,27.8,82,13.9,57,42,5.6,3.5,-9999,-9999,0,Variable,16.1,10,1014.8,29.97,-999,-999,27.6,81.7,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 16:51,27.8,82,12.2,54,38,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1015.2,29.98,-999,-999,27.4,81.3,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 17:51,26.1,79,11.7,53.1,40,0,0,-9999,-9999,0,North,16.1,10,1016.3,30.01,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 18:51,25,77,10,50,39,-9999,-9999,-9999,-9999,0,North,16.1,10,1017.3,30.04,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
19/10/16 19:51,23.3,73.9,8.3,46.9,38,5.6,3.5,-9999,-9999,0,Variable,16.1,10,1018.2,30.07,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 20:51,22.2,72,7.8,46,40,7.4,4.6,-9999,-9999,0,Variable,16.1,10,1019,30.09,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
19/10/16 21:51,21.7,71.1,9.4,48.9,45,13,8.1,-9999,-9999,60,ENE,16.1,10,1020.1,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 22:51,20.6,69.1,9.4,48.9,49,5.6,3.5,-9999,-9999,30,NNE,16.1,10,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
19/10/16 23:51,19.4,66.9,8.9,48,51,0,0,-9999,-9999,0,North,16.1,10,1020.6,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
20/10/16 00:51,18.3,64.9,8.9,48,54,7.4,4.6,-9999,-9999,60,ENE,16.1,10,1020.3,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
20/10/16 01:51,17.8,64,9.4,48.9,58,7.4,4.6,-9999,-9999,70,ENE,16.1,10,1020.4,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
20/10/16 02:51,17.2,63,9.4,48.9,60,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1019.9,30.12,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
20/10/16 03:51,17.2,63,9.4,48.9,60,7.4,4.6,-9999,-9999,0,Variable,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
20/10/16 04:51,17.2,63,9.4,48.9,60,9.3,5.8,-9999,-9999,60,ENE,16.1,10,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0
20/10/16 05:51,17.2,63,10,50,63,13,8.1,-9999,-9999,80,East,16.1,10,1020.7,30.14,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
20/10/16 06:51,16.7,62.1,11.1,52,70,9.3,5.8,-9999,-9999,70,ENE,16.1,10,1020.8,30.15,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
20/10/16 07:51,17.2,63,11.1,52,67,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1020.7,30.14,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0
20/10/16 08:51,17.8,64,12.2,54,70,18.5,11.5,-9999,-9999,90,East,16.1,10,1020.7,30.14,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
20/10/16 09:51,18.9,66,12.2,54,65,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1020.8,30.15,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
20/10/16 10:51,20,68,12.8,55,63,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1020.6,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
20/10/16 11:51,20,68,12.8,55,63,13,8.1,-9999,-9999,60,ENE,16.1,10,1020.3,30.13,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 12:51,20.6,69.1,13.3,55.9,63,13,8.1,-9999,-9999,100,East,16.1,10,1019.5,30.11,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
20/10/16 13:24,20.6,69.1,13.9,57,65,13,8.1,-9999,-9999,60,ENE,14.5,9,1019.9,30.12,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 13:51,20.6,69.1,14.4,57.9,68,9.3,5.8,-9999,-9999,0,Variable,14.5,9,1018.9,30.09,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 14:51,21.1,70,15.6,60.1,71,11.1,6.9,-9999,-9999,0,Variable,12.9,8,1018.5,30.08,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 15:51,20.6,69.1,15.6,60.1,73,9.3,5.8,-9999,-9999,0,Variable,11.3,7,1018,30.06,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 16:05,20.6,69.1,15.6,60.1,73,9.3,5.8,-9999,-9999,70,ENE,11.3,7,1018.8,30.09,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 16:51,20,68,16.1,61,78,13,8.1,-9999,-9999,100,East,9.7,6,1017.4,30.05,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
20/10/16 17:51,20,68,16.7,62.1,81,9.3,5.8,-9999,-9999,110,ESE,11.3,7,1017.2,30.04,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 18:51,19.4,66.9,16.7,62.1,84,9.3,5.8,27.8,17.3,0,Variable,11.3,7,1016.9,30.03,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 19:51,19.4,66.9,16.1,61,81,11.1,6.9,-9999,-9999,0,Variable,9.7,6,1016.6,30.02,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
20/10/16 20:51,18.9,66,16.1,61,84,11.1,6.9,-9999,-9999,0,Variable,9.7,6,1016.2,30.01,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
20/10/16 21:51,19.4,66.9,16.7,62.1,84,13,8.1,-9999,-9999,120,ESE,9.7,6,1015.9,30,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
20/10/16 22:51,19.4,66.9,17.2,63,87,5.6,3.5,-9999,-9999,0,Variable,9.7,6,1015.6,29.99,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
20/10/16 23:51,20,68,17.2,63,84,5.6,3.5,-9999,-9999,0,Variable,11.3,7,1015.1,29.98,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 00:51,20,68,17.8,64,87,5.6,3.5,-9999,-9999,180,South,12.9,8,1013.9,29.94,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 01:51,20.6,69.1,18.3,64.9,87,9.3,5.8,-9999,-9999,0,Variable,12.9,8,1013.2,29.92,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 02:37,20,68,18.3,64.9,90,-9999,-9999,-9999,-9999,0,North,14.5,9,1013.4,29.93,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
21/10/16 02:51,20,68,18.3,64.9,90,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1012.4,29.9,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
21/10/16 03:51,20,68,18.3,64.9,90,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1011.6,29.88,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 04:26,20,68,17.8,64,87,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1011.7,29.88,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0
21/10/16 04:51,20,68,17.8,64,87,0,0,-9999,-9999,0,North,14.5,9,1011,29.86,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
21/10/16 05:14,19.4,66.9,17.8,64,90,5.6,3.5,-9999,-9999,0,Variable,12.9,8,1011.7,29.88,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0
21/10/16 05:51,19.4,66.9,17.2,63,87,9.3,5.8,-9999,-9999,160,SSE,14.5,9,1010.6,29.85,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0
21/10/16 06:51,19.4,66.9,17.2,63,87,5.6,3.5,-9999,-9999,0,Variable,14.5,9,1009.8,29.82,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
21/10/16 07:51,20,68,17.8,64,87,5.6,3.5,-9999,-9999,0,Variable,12.9,8,1009.1,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 07:57,20,68,17.8,64,87,0,0,-9999,-9999,0,North,11.3,7,1010,29.83,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 08:06,20,68,17.8,64,87,5.6,3.5,-9999,-9999,0,Variable,9.7,6,1010,29.83,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 08:51,20,68,18.3,64.9,90,0,0,-9999,-9999,0,North,6.4,4,1008.3,29.78,-999,-999,-9999,-9999,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
21/10/16 09:15,20,68,18.9,66,93,7.4,4.6,-9999,-9999,0,Variable,2.8,1.8,1008.7,29.79,-999,-999,-9999,-9999,0,0,Rain,rain,0,1,0,0,0,0
21/10/16 09:26,20,68,18.9,66,93,7.4,4.6,-9999,-9999,170,South,1.6,1,1008.7,29.79,-999,-999,-9999,-9999,1.3,0.05,Light Rain,rain,0,1,0,0,0,0
21/10/16 09:35,20,68,18.9,66,93,5.6,3.5,-9999,-9999,0,Variable,1.2,0.8,1008.7,29.79,-999,-999,-9999,-9999,2.8,0.11,Rain,rain,0,1,0,0,0,0
21/10/16 09:51,20,68,18.9,66,93,7.4,4.6,-9999,-9999,0,Variable,0.8,0.5,1007.8,29.76,-999,-999,-9999,-9999,7.6,0.3,Heavy Rain,rain,1,1,0,0,0,0
21/10/16 10:14,19.4,66.9,18.9,66,97,9.3,5.8,-9999,-9999,0,Variable,2.4,1.5,1008,29.77,-999,-999,-9999,-9999,3.8,0.15,Rain,rain,0,1,0,0,0,0
21/10/16 10:51,20,68,18.9,66,93,0,0,-9999,-9999,0,North,2.4,1.5,1007,29.74,-999,-999,-9999,-9999,6.6,0.26,Light Rain,rain,0,1,0,0,0,0
21/10/16 11:01,20,68,18.9,66,93,5.6,3.5,-9999,-9999,0,Variable,2.4,1.5,1007.7,29.76,-999,-999,-9999,-9999,0.3,0.01,Rain,rain,0,1,0,0,0,0
21/10/16 11:21,20,68,18.9,66,93,11.1,6.9,-9999,-9999,170,South,2.4,1.5,1007.7,29.76,-999,-999,-9999,-9999,1.5,0.06,Light Rain,rain,0,1,0,0,0,0
21/10/16 11:29,20,68,18.9,66,93,5.6,3.5,-9999,-9999,0,Variable,2.4,1.5,1007.3,29.75,-999,-999,-9999,-9999,1.8,0.07,Light Rain,rain,0,1,0,0,0,0
21/10/16 11:51,19.4,66.9,18.9,66,97,7.4,4.6,-9999,-9999,180,South,1.6,1,1006.4,29.72,-999,-999,-9999,-9999,3.3,0.13,Rain,rain,0,1,0,0,0,0
21/10/16 12:51,19.4,66.9,18.9,66,97,5.6,3.5,-9999,-9999,220,SW,2,1.2,1005.1,29.68,-999,-999,-9999,-9999,4.1,0.16,Rain,rain,0,1,0,0,0,0
21/10/16 12:59,19.4,66.9,18.3,64.9,93,9.3,5.8,-9999,-9999,0,Variable,2,1.2,1005.6,29.7,-999,-999,-9999,-9999,0.8,0.03,Rain,rain,0,1,0,0,0,0
21/10/16 13:09,19.4,66.9,18.9,66,97,-9999,-9999,-9999,-9999,0,North,2,1.2,1005.6,29.7,-999,-999,-9999,-9999,1.5,0.06,Light Rain,rain,0,1,0,0,0,0
21/10/16 13:39,19.4,66.9,18.3,64.9,93,5.6,3.5,-9999,-9999,0,Variable,2.4,1.5,1005,29.68,-999,-999,-9999,-9999,3.6,0.14,Light Rain,rain,0,1,0,0,0,0
21/10/16 13:47,19,66.2,18,64.4,94,0,0,-9999,-9999,0,North,4,2.5,1005,29.68,-999,-999,-9999,-9999,3.6,0.14,Light Rain,rain,0,1,0,0,0,0
21/10/16 13:51,19.4,66.9,18.3,64.9,93,0,0,-9999,-9999,0,North,4,2.5,1003.9,29.65,-999,-999,-9999,-9999,3.8,0.15,Light Rain,rain,0,1,0,0,0,0
21/10/16 14:09,20,68,18.9,66,93,0,0,-9999,-9999,0,North,4.8,3,1004.3,29.66,-999,-999,-9999,-9999,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
21/10/16 14:15,20,68,18.9,66,93,0,0,-9999,-9999,0,North,2.8,1.8,1004.3,29.66,-999,-999,-9999,-9999,0.5,0.02,Light Rain,rain,0,1,0,0,0,0
21/10/16 14:25,19.4,66.9,18.9,66,97,7.4,4.6,-9999,-9999,0,Variable,4.8,3,1003.9,29.65,-999,-999,-9999,-9999,0.8,0.03,Light Rain,rain,0,1,0,0,0,0
21/10/16 14:34,20,68,18.9,66,93,0,0,-9999,-9999,0,North,4,2.5,1003.9,29.65,-999,-999,-9999,-9999,1.3,0.05,Light Rain,rain,0,1,0,0,0,0
21/10/16 14:39,20,68,18.9,66,93,0,0,-9999,-9999,0,North,8,5,1003.9,29.65,-999,-999,-9999,-9999,1.3,0.05,Light Rain,rain,0,1,0,0,0,0
21/10/16 14:51,20,68,19.4,66.9,96,0,0,-9999,-9999,0,North,14.5,9,1002.7,29.61,-999,-999,-9999,-9999,1.3,0.05,Overcast,cloudy,0,0,0,0,0,0
21/10/16 15:02,20,68,18.9,66,93,11.1,6.9,-9999,-9999,0,Variable,11.3,7,1003.3,29.63,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 15:35,20,68,18.9,66,93,0,0,-9999,-9999,0,North,16.1,10,1002.6,29.61,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
21/10/16 15:51,20.6,69.1,18.9,66,90,0,0,-9999,-9999,0,North,14.5,9,1001.2,29.57,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
